,sig_offset,dNu1 (GHz),dNu2 (GHz),B_U (GHz),B_L (GHz),T (eV),b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,RMSE
0,0.029907119288401025,-0.40790661535048206,1.6302976352483278,-3.996843035323384,-8.62457296466422,0.08999999999999563,0.8782206811459827,0.7558226698615995,0.66019887017907,1.432849129881031e-11,4.7642355944095415e-07,0.995,0.16758623851341975,5.4212222929529365e-11,0.37663303955203403,0.8449526965197295,8.03682254298057e-09,0.4130992939118452,0.009086831845045218,0.1431260138953354,0.38970777783338595,0.05259684415167288
1,0.014305671239766858,-0.13843002126831846,-0.8592115271265441,6.231110968183831,3.4291248107908334,0.07293523807971497,0.4232448370767382,0.6927495854461262,0.010344049625626978,0.9233423809183801,3.257709696249265e-11,4.315239742794236e-12,2.2056265719983038e-10,0.2839776084323963,0.42965426805134,0.8704069682635626,1.7472610270207695e-09,6.263960492801315e-10,0.9999942624275698,2.115366752000495e-08,2.2300700965405108e-14,0.01364517738254773
2,0.011050918756164565,0.7410595682874834,-0.9254055671125386,8.95799688371174,5.049287103383675,0.07309538987855473,0.6437962485681445,0.870583346147884,0.013955934996135996,0.9240135985310088,0.0013628582406892424,0.019019131590751703,2.8007307781297403e-08,0.020814671019957653,0.4851364282584426,0.7005883326250413,2.712779700824676e-19,2.1493639200393916e-07,0.5116857944101312,0.4073585980619998,0.9972908004671952,0.014749768436246494
3,0.013887595936991891,-0.029466439324720258,-0.6590403490206617,-2.982468052108231,-2.9136198938695097,0.06771373654320183,0.4884686265954435,0.6295584509422151,0.8659360554517158,0.3796494936292338,0.4569225932529714,7.410656423867812e-14,3.5236381287189957e-16,0.021796480564222207,5.519966689282839e-08,0.9329690711563049,5.948462943062734e-13,0.9964611243028185,0.7976162671949513,0.4469155006929332,0.9999986678904398,0.01422703129313198
4,0.029906483653565845,0.6341828579959318,1.6302963680923013,-0.6067216880290811,-6.934436577410128,0.08999999999934137,0.8782235610773613,0.844956449388925,0.6601942267457732,4.1146864619711066e-10,0.0050000000000000044,0.00041879463539323846,0.9363833887323699,2.75647987426735e-10,0.7005303102605364,0.755826059052643,0.014641607580603035,0.23716098024073662,0.24370709806618418,0.2759241186354193,0.2732515399596779,0.05259684380884833
5,0.10456487760782743,0.3667298866394251,1.520264908125471,12.450736297404116,10.399831977833978,0.0899999998231347,0.8855019263720829,0.8385646818958926,0.7835917720674693,6.103044963589431e-10,1.681634880609967e-08,0.9950000000000001,0.6229202995916022,0.9761048212808854,0.4941174318604885,1.939461816711363e-08,1.194005121591108e-07,0.6461737804312411,0.9017498715279418,0.7090101556949225,0.13738688543129607,0.14009855207115327
6,0.010575427863899204,0.6535064574888947,-1.2363481401993917,-5.788485183891891,-8.38809052668756,0.08999999999999998,0.5699166267963317,0.8462363411592644,0.8949506139588318,1.366919206029713e-22,0.7298882337951816,1.224539102191977e-07,1.1692742713456364e-07,1.8056755256135218e-13,2.9156572869426853e-13,0.005430939307992121,0.25641204350375013,0.27394803087692654,0.10295155460065031,0.8315422133810485,0.5354870043600654,0.03394498527965499
7,0.02990607930796284,0.6341786409133278,1.6302951198500484,-0.6067279159597133,-6.934405855872129,0.08999999999999998,0.8782257955228635,0.8449591178727932,0.6601908378858464,3.3773027058611894e-15,0.995024875,0.5867464597560055,0.7674299517423302,5.414264239118273e-24,0.4214285519466361,0.7558279661980223,0.8570172054864709,0.4598107594619625,0.7170506057499403,0.3605155127269368,0.7246611217586579,0.052596843707413764
8,0.029905986432746313,1.6302948493627345,-0.40792776557549665,4.4119583738617445,9.006674184588688,0.08999999999999998,0.7558284451780555,0.8782262800485348,0.6601900898309883,8.678178481178161e-15,0.6259321682235085,2.914995267300358e-11,0.943855628515063,0.8449596882754956,0.12104195459302199,4.175477106074154e-17,0.5144477451598752,0.44315123656072375,0.5143521451326568,0.9019128838698854,9.24032038051628e-12,0.05259684368496088
9,0.01563247403000075,-1.1777856199567516,1.6349346968689387,-8.793578447714719,-8.365542745504376,0.08999999999878779,0.8919277249514649,0.4655009108511789,4.1406901716922615e-10,7.791925505102654e-13,9.874539795926343e-07,5.050153800944476e-09,0.05209912921566324,0.7109677618394761,0.0002864501590548879,0.8557364025716789,1.284636984385549e-10,0.029960944818275333,0.48475919103614146,2.2954548856070095e-08,0.33580857251421414,0.03602931158260813
10,0.012140213578123138,0.6740850440102348,-0.28490510709618394,0.8832623462784227,5.050102870706334,0.08400899483071678,0.708310454004267,0.8610764111232506,0.5753696624340089,0.0027257333482275854,2.841655476956569e-09,0.9999999999999858,0.1588945933281895,0.9065051681267858,4.1736765774569307e-05,0.3527757912148293,2.1605303197181634e-10,0.5712604888937585,0.2626408479506328,0.7570556569298447,0.0035490337576819307,0.025750149779246296
11,0.011689399197961947,-0.37763268358821667,2.089550897832072,-6.358654063385063,-5.50957439199759,0.08999999999999998,0.008348833255885585,0.7561749288978198,3.257959082183472e-11,1.559777032927853e-18,0.853265683062385,1.0972986975571993e-09,0.9615851092995191,0.10644578016206963,0.9998788003559866,0.6784064812572829,0.890678235644227,0.4947474319445766,0.7781503454547337,0.3228320961663691,4.372683392086427e-12,0.048073061632212574
12,0.01895087665136147,0.7860286610583503,-0.7642197176820295,-13.042574452577284,-15.389854929969129,0.07666916361797768,0.6673934219846916,0.7890103081175649,0.6071641319540926,2.997701138228515e-23,0.5555501482144121,0.12232013663567187,7.367868776788406e-23,4.0235830096789483e-28,0.8824626497164689,4.593039686291882e-26,1.6356421440354668e-23,0.5087177899878212,0.13997360197186026,0.862373680581768,0.31789428742810577,0.031895256692160416
13,0.02990614666163634,-0.40792476816283696,0.6341791910197965,10.271335872938959,5.356681948250027,0.08999999999999998,0.844958706428978,0.7558276210389758,0.8782254843008903,0.9949999999999998,0.7519357876175935,0.010355421061239434,0.7756307435239588,0.0476615879363772,0.11460021912994323,0.6601913358233306,0.500225737495793,0.3747138397730556,0.4087423156124297,0.23389257959893572,0.18002085905101262,0.052596843724917935
14,0.008061144445121507,-1.864312148809483,-0.18850203814773595,1.052246344891442,4.921455285678768,0.06790508344682648,4.6147627394986964e-20,0.30210038506155595,0.867860984117658,0.48281041429661986,0.3397857978074888,0.005454617454498715,0.9986581989560454,0.9422342322173272,0.2743640112536041,0.31112681563297273,0.53968091813123,0.2726205458283885,0.03094008356977392,0.9993997145980624,0.03479613108101602,0.01118689150257498
15,0.029906377409293135,-0.40791988745875296,0.6341818293857364,-11.59716820200083,-24.220073664089085,0.08999999999999998,0.8449572331839472,0.7558265614277314,0.8782240387614284,0.995,0.06568634645217908,0.6543994252751554,0.5327741518859817,0.6601933617159639,0.42762139456928805,1.7232771341575712e-09,0.7586123498229569,0.21567795833412917,0.40134941631763643,0.04493153647967907,6.012662154034949e-14,0.05259684380574595
16,0.02991763987164354,0.6342344815543323,-1.4177443469250786,-7.870025714777418,-2.623515782557847,0.08999999999849527,0.660249450483269,0.8448992783807029,0.755779253930713,0.0050000000000000044,0.18087042984215818,0.5917010699422857,0.4296693397740511,0.26843536334513685,0.3270504793396669,0.8781797690167086,0.769546480950542,3.016171788339239e-05,0.02961177657455749,0.08818270600682632,0.5217880613601761,0.052596854231028736
17,0.009291580525204396,-0.130280476647958,0.06704586226351879,-7.464980938327568,-6.881587321436666,0.0708753050541337,0.03526536752245388,0.6712051766843155,0.6135458707849707,0.428497502061709,3.442374644629707e-35,0.0012533895936488841,1.803772912069347e-20,0.020710801767784136,0.8784532555846446,0.9350282576624218,0.14796908904941103,0.002267354048875439,0.16051264617097338,0.6907691467212718,0.9999678021034325,0.012150349526413777
18,0.029906078004499525,-0.407925640918425,-1.4178816569002581,-7.7283642756894,-21.727711416091775,0.08999999999999998,0.66019099899686,0.7558278926163204,5.432504584118005e-21,1.6742253433580592e-20,0.998826406436576,0.9396708864362486,0.6271438449559565,0.8782257130287121,0.9997485228207174,0.6286392926818634,0.7872127616622068,0.6676559904937908,0.8578591763390659,0.7809886670623668,0.8449591238465045,0.052596843711806375
19,0.013902087665581661,1.6556599254808881,-0.3105918991008939,0.029451592195587586,-4.675361369623668,0.07127539258771104,0.6896451367090384,0.9063394870349285,2.0685121122351088e-12,0.3585177335683301,0.02788307659123,7.323589185185575e-15,8.60621101897946e-10,0.6063221731847184,0.10485398673063669,0.7006819825674758,6.163492260321482e-13,0.15724645211205288,0.6487508054646844,3.5795519824083283e-09,0.3902444596347906,0.022590990139291358
20,0.002797434076888315,-1.4013304522849817,0.26204679343238074,8.51752976934009,10.544856423702624,0.08624003954706237,0.5944127608655884,0.5901106754512522,0.6000311204562482,1.6354249525419905e-05,0.8222023702266334,3.491438537976551e-19,2.464999706221467e-22,1.0349496535832586e-22,0.6723851383202241,0.14719045873375278,0.00931612712826782,0.00987332875685288,0.6620560045329289,0.32145951007893037,0.03160003390276901,0.044863427882436586
21,0.10456544104527134,1.520261006449038,0.36672309480914234,-12.727667551448665,-5.71511400612246,0.08999999999999998,0.8385597675694613,0.8855039044781006,2.7229091337664583e-19,0.995,0.03286257761106499,0.144030242941168,0.22330028043560732,2.4003674991867488e-18,0.2528071690166679,0.7835899375045696,0.7955212123138803,0.36216379234815566,0.19585789624038508,0.6023713396363898,0.0616136171004289,0.14009855163259527
22,0.2163757902919321,1.2294619826336493,-0.31925364458133654,-32.906082094860636,9.363038730686156,0.08999999999999998,0.7187945477708922,0.8430613480188153,0.8024336256554687,0.9950000000000001,0.7822670412516083,0.18262908303720649,0.9230756448219375,0.05437636656500236,0.05572431624493934,0.9989858903231454,0.8496977741053352,0.6633489135017379,0.05912785422692102,0.6730254969761255,0.55950138075452,0.23324539018372514
23,0.10455788425073084,1.5201013271099504,0.3664545246845657,-47.900332319953705,-99.99991362315086,0.08999999999999998,0.8385305401472117,0.885670698919212,0.00031881199629294594,0.9967095258121281,0.6578847153676235,0.39623619706310786,0.0747575361486339,0.7835111892381267,0.8518065938526114,0.003145523314000123,0.07500162985957881,0.4156503316153267,0.6061149687991471,0.6579400781334218,0.7118307219662072,0.14009857788207863
24,0.006578020971379895,1.635476047393634,0.6588156595046682,9.915625496959109,11.929710264054817,0.08489385788202795,0.8470851316919035,0.9204719917249918,0.3197664495282646,0.6976716013404737,5.297194315335066e-17,8.306505667160922e-07,3.068750354996778e-08,2.7453308212228706e-10,0.9999951497968113,0.0018045851770444072,0.6445845187638601,0.021134143464090233,0.00916831381164615,0.5323798882844203,0.6449102687732047,0.0295393854444632
25,0.011097466510804049,1.6421446459069438,0.6859874055212791,5.684135215265862,5.769976109945021,0.0796408494919354,0.8581357245369388,0.9229267198631137,0.3752778263085551,4.1138634612284026e-11,0.6452913305354863,4.905451992311739e-06,2.2945729913626557e-09,0.00032731312946844055,2.857954491487251e-10,0.002819099024577314,0.7031964958321945,2.7041238178593454e-06,0.7163079651859189,0.3518437592556629,0.6306987282514681,0.02265931231497669
26,0.029910103148834164,1.6303039804873272,-1.4178109263281917,1.7503645404976595,3.812170396164779,0.08999999872837511,0.6602194011516279,0.878207635900259,0.8449356402792618,2.0092184594091996e-08,1.3013526060002902e-08,0.10502744891132372,0.0007774573694232789,1.0726593878961011e-07,0.7691514127634609,0.7558065527936227,0.0011213346183476074,0.5513785237699755,0.0254023954103354,0.5568807976449971,0.5111661125054753,0.052596851392997766
27,0.005337982039876652,1.6404224621702903,-0.3139291078599165,1.3012799615259483,3.242157428066695,0.08793642883947039,0.7106685475019544,0.9050965304233315,0.5651278710560381,0.01089543235489548,1.035517056181089e-09,0.00034174146484598994,0.995,0.8584921176474797,0.9971027202692009,0.3284707130553983,4.416782005552035e-09,0.7401399120445273,0.8264655905144797,0.6617376804959357,0.012901055942892491,0.028788416962470184
28,0.02990397484929934,1.630294971352236,-0.4079533937603945,-22.507894114553686,-47.48486985075697,0.08999999999999998,0.7558405834075708,0.8782308328746792,3.708503432114937e-18,0.7450879440726403,0.9957945607360422,0.8997640285841851,0.2585820023329455,0.8449705834921496,0.15780445795100995,0.0011938880972543065,0.6127933531139236,0.034065392558532026,0.971964405690465,0.991305163145074,0.6601795238351009,0.05259684378972748
29,0.020871500572263772,-0.8236113606506976,0.7977867373803459,-3.704624113724512,-7.272771798707211,0.07268062690086023,0.8257499778633602,0.6570371869301279,0.671497468453389,6.436225294654194e-09,8.102963062039582e-10,0.0031489918626610436,0.9141986349133787,0.5362931933596455,0.9604399403111393,0.8877080805338243,3.6829742719359813e-08,0.6069218284428705,0.727920996673079,0.20539683486289229,5.320519810070769e-08,0.02703551716121454
