,fit_index,sig_offset,dNu1 (GHz),dNu2 (GHz),A_U (GHz),B_U (GHz),A_L (GHz),B_L (GHz),T (eV),b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,RMSE
0,15.0,0.0122128824726849,1.6190828879441022,0.3456193471508191,0.309784093796897,-0.3166120696782883,0.07406307842722018,-0.461943944636593,0.0379863972044527,0.7470714972240617,0.166477792373873,0.1212230208500333,0.2718119514000339,0.1985672575524613,0.0887462688332518,0.5793926998107315,0.7609033873482052,0.4616888791711806,0.2727084608263596,0.2242276137080853,0.3724073697313632,0.2679000357343408,0.4212382311903699,0.1079617172463663,0.0061812066853274
1,111.0,0.0122128515166737,1.619086734202468,0.3456204408250094,0.3097844933956575,-0.3166291345340732,0.07406307575587692,-0.4619642997092981,0.0379869388091984,0.7470691792706085,0.1664564965042186,0.1211743225812499,0.2718147448747395,0.198571528236055,0.0887396661392827,0.5793935651333927,0.7609065953417047,0.4616899336178773,0.2726960547013987,0.2242212937864033,0.3724151939484487,0.2679422039889275,0.4212345445690819,0.1079651747147415,0.0061812066899792
2,169.0,0.0122129007712656,1.6190854988920815,0.3456190295222729,0.30978410153270597,-0.3166205959443655,0.07406295848174729,-0.4619578848014031,0.0379868222538078,0.7470706578486224,0.1664617011810772,0.1211649461436049,0.2718136143586959,0.1985698979603353,0.0887431436948415,0.579393317660758,0.7609040574942079,0.4616869905115872,0.2726987222938459,0.2242226288717207,0.3724129532527889,0.2679527542168339,0.4212376190714546,0.1079646178388513,0.0061812066869656
3,272.0,0.0122128756921502,1.6190842591399353,0.3456216909374288,0.309784339964057,-0.3166237718824403,0.0740630269841773,-0.461951688887565,0.0379864918819941,0.7470696765700023,0.166474688047002,0.1212063026263944,0.2718169679842677,0.198570821898811,0.0887408764313953,0.5793949039823048,0.7609043395721369,0.4616885003439271,0.2727049166882916,0.2242230851921773,0.3724077056610177,0.2679174009171066,0.4212362264824986,0.1079635480781311,0.006181206688763
4,311.0,0.0122041207945004,1.6594288997804107,0.2572877688164624,0.3242599046313561,0.2434206347888111,0.08537789357530545,-0.0816135684043678,0.0470974133759371,0.9004010861294581,0.2643028118961457,8.599180689239415e-15,0.1692175623000853,1.2718590888224446e-14,0.228422391572255,0.463174170091478,0.7362600533004949,0.2268181280428166,0.1385819745714626,0.2985258480835445,0.3311408919026565,0.4509974338301853,0.3386398711610612,1.9489828351996877e-17,0.0068040404601405
5,360.0,0.0122128914268016,1.619082320170936,0.3456153947187892,0.3097837888708789,-0.3165957504890631,0.07406313145931975,-0.4619366234192339,0.0379864801534874,0.7470754316859636,0.1664778358589667,0.1211962047591376,0.2718069714502241,0.1985630339584238,0.0887531521939768,0.5793909944229604,0.7609014035063751,0.461684824643199,0.2727084068679284,0.2242304755826887,0.3724069747335076,0.2679245726921794,0.4212409342374443,0.1079593216399412,0.0061812066862291
6,476.0,0.0122129334465048,1.6190798312255006,0.3456167004521971,0.30978345627951603,-0.316594208178963,0.07406297203425732,-0.461928726065781,0.0379860404607977,0.74707406027702,0.1664901405172218,0.12124263896062,0.2718069913203966,0.1985621449758024,0.0887545722927644,0.5793910653115285,0.7608997950099423,0.4616870349120207,0.2727167782461182,0.2242340539282206,0.3724034365861246,0.2678831704942558,0.4212436837784331,0.107959723888319,0.006181206686943
7,477.0,0.0122129096582665,1.6190863603317678,0.3456196744915864,0.30978416332099856,-0.3166265741874944,0.0740629180295434,-0.4619638370663456,0.0379869309229785,0.7470693631474687,0.1664564709384303,0.121153519424646,0.2718150236624707,0.1985715989698651,0.0887408601416694,0.5793938541135467,0.7609047952613349,0.4616875148641514,0.2726959995815873,0.2242205950706241,0.3724149072410777,0.2679628208042098,0.4212369321656206,0.1079660103907509,0.006181206689295
8,575.0,0.012212954228339,1.6190771329006663,0.3456138703665823,0.30978301080393533,-0.3165744359700291,0.07406297917014013,-0.4619118102602389,0.0379857563710849,0.7470779233382884,0.166503343339841,0.1212612059254765,0.2718022090049219,0.1985570406161858,0.0887624976486837,0.5793891801438058,0.7608965286037465,0.4616842435894082,0.272724179292568,0.2242397648758563,0.3723985732480477,0.2678674139278352,0.42124749777525,0.1079563483847584,0.0061812066972521
9,603.0,0.0122128235776126,1.61908937811518,0.3456214592025274,0.309784853177399,-0.3166417552346168,0.07406311742569088,-0.4619783694010008,0.0379873020001807,0.7470672676900644,0.1664421654337951,0.1211471063666826,0.2718168629159014,0.1985747473020567,0.0887346005910721,0.5793942000838237,0.7609092941317531,0.4616913677073553,0.2726879392476606,0.2242168931562312,0.372420462126329,0.2679650711305026,0.42123134908642,0.1079673344011591,0.0061812066994287
